Account,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,IsSunday,TimeOfDay,GameOfDay,GameOfWeek,TimeControl,EloDifference,Color,Result,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,TimeSinceLast,DailyWinPerc,DailyLossPerc,DailyDrawPerc,WeeklyWinPerc,WeeklyLossPerc,WeeklyDrawPerc,ECO_A00,ECO_A40,ECO_A45,ECO_B10,ECO_B12,ECO_B13,ECO_D00,ECO_D02,ECO_D10,ECO_Other
1,0,0,0,1,0,0,0,34564,15,163,600,30,1,0,1,1,0,0,1,1,0,0,0,0,1,42,42,398.4,573.5,9.49,13.65,442.7,35.71,64.29,0.0,45.06,50.62,4.32,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,11099,9,152,600,-20,1,2,1,1,0,0,0,1,0,0,1,0,0,13,14,184.0,97.5,14.15,6.96,62536.6,50.0,50.0,0.0,44.37,51.66,3.97,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,11390,10,153,600,31,0,0,0,1,0,1,0,0,0,1,1,0,0,25,24,260.9,243.1,10.44,10.13,107.0,44.44,55.56,0.0,44.08,51.97,3.95,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,11925,11,154,600,20,1,2,0,0,1,1,0,1,0,0,0,0,1,25,26,330.9,273.3,13.24,10.51,274.1,50.0,50.0,0.0,44.44,51.63,3.92,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,12557,12,155,600,-3,1,0,0,1,0,1,0,0,0,1,1,0,0,29,29,341.6,196.6,11.78,6.78,301.1,45.45,54.55,0.0,44.16,51.95,3.9,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,20928,13,156,600,-8,0,2,1,1,0,0,1,1,0,0,0,0,1,65,64,517.4,582.2,7.96,9.1,8029.4,50.0,50.0,0.0,44.52,51.61,3.87,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,22054,14,157,600,-39,0,2,0,0,1,1,0,0,0,1,1,0,0,39,39,381.9,310.0,9.79,7.95,608.6,46.15,53.85,0.0,44.23,51.92,3.85,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,22783,15,158,600,-4,1,2,0,1,0,1,0,0,0,1,0,0,1,15,15,100.4,100.7,6.69,6.71,347.1,42.86,57.14,0.0,43.95,52.23,3.82,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,23002,16,159,600,29,0,2,0,0,0,0,0,0,0,1,0,0,1,6,6,22.5,16.8,3.75,2.8,118.6,40.0,60.0,0.0,43.67,52.53,3.8,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,23065,17,160,600,-30,0,0,0,0,1,1,0,0,0,1,0,0,1,54,53,324.9,278.8,6.02,5.26,40.5,37.5,62.5,0.0,43.4,52.83,3.77,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,23700,18,161,600,13,1,0,1,1,0,0,1,1,0,0,0,0,1,37,37,335.7,297.6,9.07,8.04,310.1,41.18,58.82,0.0,43.75,52.5,3.75,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,24369,19,162,600,58,1,0,0,1,0,1,0,1,0,0,1,0,0,51,52,420.8,478.5,8.25,9.2,333.3,44.44,55.56,0.0,44.1,52.17,3.73,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,30837,17,163,600,-38,0,2,1,0,1,0,0,1,0,0,1,0,0,11,11,57.7,79.4,5.25,7.22,6047.2,43.75,56.25,0.0,44.44,51.85,3.7,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,11348,12,147,600,3,1,1,0,1,0,1,0,0,0,1,1,0,0,58,58,550.9,553.8,9.5,9.55,66853.3,45.45,54.55,0.0,44.52,52.74,2.74,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,12488,11,148,600,-32,1,0,0,1,0,1,0,0,1,0,0,0,1,27,27,335.8,329.1,12.44,12.19,589.1,40.0,50.0,10.0,44.22,52.38,3.4,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,36335,3,143,600,0,0,0,0,0,1,1,0,1,0,0,0,1,0,28,27,296.2,212.8,10.58,7.88,23511.2,50.0,0.0,50.0,44.37,52.11,3.52,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,36861,4,144,600,28,0,1,0,0,1,1,0,1,0,0,1,0,0,52,52,367.5,543.4,7.07,10.45,229.8,66.67,0.0,33.33,44.76,51.75,3.5,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,37811,5,145,600,36,0,0,0,0,0,1,0,0,1,0,1,0,0,57,56,535.5,590.4,9.39,10.54,582.5,50.0,0.0,50.0,44.44,51.39,4.17,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,57085,6,146,600,61,1,0,1,1,0,1,0,1,0,0,0,1,0,41,41,443.1,398.4,10.81,9.72,18738.5,60.0,0.0,40.0,44.83,51.03,4.14,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,60118,7,147,600,0,1,2,0,0,1,0,1,1,0,0,1,0,0,20,21,180.2,193.2,9.01,9.2,2589.9,66.67,0.0,33.33,45.21,50.68,4.11,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,60507,8,148,600,40,0,0,1,1,0,1,0,0,0,1,1,0,0,34,33,266.0,280.4,7.82,8.5,208.8,57.14,14.29,28.57,44.9,51.02,4.08,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,4246,9,130,600,21,1,0,1,1,0,0,1,1,0,0,0,0,1,19,19,156.4,335.5,8.23,17.66,29873.0,62.5,12.5,25.0,44.19,51.94,3.88,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,5129,10,129,600,54,0,0,0,1,0,0,1,1,0,0,1,0,0,49,49,499.6,349.5,10.2,7.13,726.6,66.67,11.11,22.22,44.53,51.56,3.91,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,6051,11,129,600,-26,1,0,0,0,0,0,1,1,0,0,1,0,0,37,37,422.2,232.4,11.41,6.28,422.4,70.0,10.0,20.0,45.31,50.78,3.91,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,6736,12,130,600,-23,1,0,0,0,0,0,0,1,0,0,1,0,0,33,33,338.6,155.9,10.26,4.72,262.8,72.73,9.09,18.18,45.74,50.39,3.88,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,10849,13,131,600,-1,1,0,0,0,0,0,1,1,0,0,1,0,0,65,66,419.8,319.6,6.46,4.84,174.4,75.0,8.33,16.67,46.15,50.0,3.85,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,21594,12,131,600,47,0,0,0,1,0,1,0,1,0,0,1,0,0,25,24,149.1,308.9,5.96,12.87,10325.2,81.82,9.09,9.09,46.15,50.0,3.85,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,42774,10,128,600,-51,0,2,1,1,0,0,1,1,0,0,1,0,0,41,40,520.6,515.6,12.7,12.89,21030.9,88.89,11.11,0.0,44.88,51.18,3.94,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,43838,11,129,600,-21,1,2,0,0,0,0,0,0,0,1,1,0,0,21,22,264.8,143.5,12.61,6.52,543.4,80.0,20.0,0.0,44.53,51.56,3.91,0,0,0,1,0,0,0,0,0,0
